latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
48.003785,-120.567093,045,027,3036,1851,2026-08-01,1849,L8,high,D
48.003515,-120.567106,045,027,3036,1852,2026-08-01,1849,L8,high,D
48.003245,-120.567118,045,027,3036,1853,2026-08-01,1849,L8,high,D
48.002976,-120.567131,045,027,3036,1854,2026-08-01,1849,L8,high,D
48.002706,-120.567144,045,027,3036,1855,2026-08-01,1849,L8,high,D
48.002436,-120.567156,045,027,3036,1856,2026-08-01,1849,L8,high,D
48.002167,-120.567169,045,027,3036,1857,2026-08-01,1849,L8,high,D
48.001897,-120.567182,045,027,3036,1858,2026-08-01,1849,L8,high,D
48.001627,-120.567194,045,027,3036,1859,2026-08-01,1849,L8,high,D
48.001358,-120.567207,045,027,3036,1860,2026-08-01,1849,L8,high,D
48.001088,-120.56722,045,027,3036,1861,2026-08-01,1849,L8,high,D
48.000818,-120.567233,045,027,3036,1862,2026-08-01,1849,L8,high,D
48.000549,-120.567245,045,027,3036,1863,2026-08-01,1849,L8,high,D
48.000279,-120.567258,045,027,3036,1864,2026-08-01,1849,L8,high,D
48.000009,-120.567271,045,027,3036,1865,2026-08-01,1849,L8,high,D
47.99974,-120.567283,045,027,3036,1866,2026-08-01,1849,L8,high,D
47.99947,-120.567296,045,027,3036,1867,2026-08-01,1849,L8,high,D
47.9992,-120.567309,045,027,3036,1868,2026-08-01,1849,L8,high,D
47.998931,-120.567321,045,027,3036,1869,2026-08-01,1849,L8,high,D
47.998661,-120.567334,045,027,3036,1870,2026-08-01,1849,L8,high,D
47.998391,-120.567347,045,027,3036,1871,2026-08-01,1849,L8,high,D
47.998122,-120.567359,045,027,3036,1872,2026-08-01,1849,L8,high,D
47.997852,-120.567372,045,027,3036,1873,2026-08-01,1849,L8,high,D
47.997582,-120.567385,045,027,3036,1874,2026-08-01,1849,L8,high,D
47.997313,-120.567397,045,027,3036,1875,2026-08-01,1849,L8,high,D
47.997043,-120.56741,045,027,3036,1876,2026-08-01,1849,L8,high,D
47.996773,-120.567423,045,027,3036,1877,2026-08-01,1849,L8,high,D
47.996504,-120.567435,045,027,3036,1878,2026-08-01,1849,L8,high,D
47.996234,-120.567448,045,027,3036,1879,2026-08-01,1849,L8,high,D
47.995964,-120.567461,045,027,3036,1880,2026-08-01,1849,L8,high,D
47.995695,-120.567474,045,027,3036,1881,2026-08-01,1849,L8,high,D
47.995425,-120.567486,045,027,3036,1882,2026-08-01,1849,L8,high,D
47.995155,-120.567499,045,027,3036,1883,2026-08-01,1849,L8,high,D
47.994886,-120.567512,045,027,3036,1884,2026-08-01,1849,L8,high,D
47.994616,-120.567524,045,027,3036,1885,2026-08-01,1849,L8,high,D
48.016721,-120.566082,045,027,3037,1803,2026-08-01,1849,L8,high,D
48.016451,-120.566094,045,027,3037,1804,2026-08-01,1849,L8,high,D
48.016181,-120.566107,045,027,3037,1805,2026-08-01,1849,L8,high,D
48.015912,-120.56612,045,027,3037,1806,2026-08-01,1849,L8,high,D
48.015642,-120.566133,045,027,3037,1807,2026-08-01,1849,L8,high,D
48.015372,-120.566145,045,027,3037,1808,2026-08-01,1849,L8,high,D
48.015103,-120.566158,045,027,3037,1809,2026-08-01,1849,L8,high,D
48.014833,-120.566171,045,027,3037,1810,2026-08-01,1849,L8,high,D
48.014563,-120.566183,045,027,3037,1811,2026-08-01,1849,L8,high,D
48.014293,-120.566196,045,027,3037,1812,2026-08-01,1849,L8,high,D
48.014024,-120.566209,045,027,3037,1813,2026-08-01,1849,L8,high,D
48.013754,-120.566221,045,027,3037,1814,2026-08-01,1849,L8,high,D
48.013484,-120.566234,045,027,3037,1815,2026-08-01,1849,L8,high,D
48.013215,-120.566247,045,027,3037,1816,2026-08-01,1849,L8,high,D
48.012945,-120.56626,045,027,3037,1817,2026-08-01,1849,L8,high,D
48.012675,-120.566272,045,027,3037,1818,2026-08-01,1849,L8,high,D
48.012406,-120.566285,045,027,3037,1819,2026-08-01,1849,L8,high,D
48.012136,-120.566298,045,027,3037,1820,2026-08-01,1849,L8,high,D
48.011866,-120.56631,045,027,3037,1821,2026-08-01,1849,L8,high,D
48.011597,-120.566323,045,027,3037,1822,2026-08-01,1849,L8,high,D
48.011327,-120.566336,045,027,3037,1823,2026-08-01,1849,L8,high,D
48.011057,-120.566348,045,027,3037,1824,2026-08-01,1849,L8,high,D
48.010788,-120.566361,045,027,3037,1825,2026-08-01,1849,L8,high,D
48.010518,-120.566374,045,027,3037,1826,2026-08-01,1849,L8,high,D
48.010248,-120.566387,045,027,3037,1827,2026-08-01,1849,L8,high,D
48.009979,-120.566399,045,027,3037,1828,2026-08-01,1849,L8,high,D
48.009709,-120.566412,045,027,3037,1829,2026-08-01,1849,L8,high,D
48.009439,-120.566425,045,027,3037,1830,2026-08-01,1849,L8,high,D
48.00917,-120.566437,045,027,3037,1831,2026-08-01,1849,L8,high,D
48.0089,-120.56645,045,027,3037,1832,2026-08-01,1849,L8,high,D
48.00863,-120.566463,045,027,3037,1833,2026-08-01,1849,L8,high,D
48.008361,-120.566475,045,027,3037,1834,2026-08-01,1849,L8,high,D
48.008091,-120.566488,045,027,3037,1835,2026-08-01,1849,L8,high,D
48.007821,-120.566501,045,027,3037,1836,2026-08-01,1849,L8,high,D
48.007552,-120.566513,045,027,3037,1837,2026-08-01,1849,L8,high,D
48.007282,-120.566526,045,027,3037,1838,2026-08-01,1849,L8,high,D
48.007012,-120.566539,045,027,3037,1839,2026-08-01,1849,L8,high,D
48.006743,-120.566552,045,027,3037,1840,2026-08-01,1849,L8,high,D
48.006473,-120.566564,045,027,3037,1841,2026-08-01,1849,L8,high,D
48.006203,-120.566577,045,027,3037,1842,2026-08-01,1849,L8,high,D
48.005934,-120.56659,045,027,3037,1843,2026-08-01,1849,L8,high,D
48.005664,-120.566602,045,027,3037,1844,2026-08-01,1849,L8,high,D
48.005394,-120.566615,045,027,3037,1845,2026-08-01,1849,L8,high,D
48.004316,-120.566666,045,027,3037,1849,2026-08-01,1849,L8,high,D
48.004046,-120.566678,045,027,3037,1850,2026-08-01,1849,L8,high,D
48.003776,-120.566691,045,027,3037,1851,2026-08-01,1849,L8,high,D
48.003507,-120.566704,045,027,3037,1852,2026-08-01,1849,L8,high,D
48.003237,-120.566717,045,027,3037,1853,2026-08-01,1849,L8,high,D
48.002967,-120.566729,045,027,3037,1854,2026-08-01,1849,L8,high,D
48.002698,-120.566742,045,027,3037,1855,2026-08-01,1849,L8,high,D
48.002428,-120.566755,045,027,3037,1856,2026-08-01,1849,L8,high,D
48.002158,-120.566767,045,027,3037,1857,2026-08-01,1849,L8,high,D
48.001889,-120.56678,045,027,3037,1858,2026-08-01,1849,L8,high,D
48.001619,-120.566793,045,027,3037,1859,2026-08-01,1849,L8,high,D
48.001349,-120.566805,045,027,3037,1860,2026-08-01,1849,L8,high,D
48.00108,-120.566818,045,027,3037,1861,2026-08-01,1849,L8,high,D
48.00081,-120.566831,045,027,3037,1862,2026-08-01,1849,L8,high,D
48.00054,-120.566843,045,027,3037,1863,2026-08-01,1849,L8,high,D
48.000271,-120.566856,045,027,3037,1864,2026-08-01,1849,L8,high,D
48.000001,-120.566869,045,027,3037,1865,2026-08-01,1849,L8,high,D
47.999731,-120.566881,045,027,3037,1866,2026-08-01,1849,L8,high,D
47.999462,-120.566894,045,027,3037,1867,2026-08-01,1849,L8,high,D
47.999192,-120.566907,045,027,3037,1868,2026-08-01,1849,L8,high,D
47.998922,-120.56692,045,027,3037,1869,2026-08-01,1849,L8,high,D
47.998653,-120.566932,045,027,3037,1870,2026-08-01,1849,L8,high,D
47.998383,-120.566945,045,027,3037,1871,2026-08-01,1849,L8,high,D
47.998113,-120.566958,045,027,3037,1872,2026-08-01,1849,L8,high,D
47.997844,-120.56697,045,027,3037,1873,2026-08-01,1849,L8,high,D
47.997574,-120.566983,045,027,3037,1874,2026-08-01,1849,L8,high,D
47.997304,-120.566996,045,027,3037,1875,2026-08-01,1849,L8,high,D
47.997035,-120.567008,045,027,3037,1876,2026-08-01,1849,L8,high,D
47.996765,-120.567021,045,027,3037,1877,2026-08-01,1849,L8,high,D
47.996495,-120.567034,045,027,3037,1878,2026-08-01,1849,L8,high,D
47.996225,-120.567046,045,027,3037,1879,2026-08-01,1849,L8,high,D
47.995956,-120.567059,045,027,3037,1880,2026-08-01,1849,L8,high,D
47.995686,-120.567072,045,027,3037,1881,2026-08-01,1849,L8,high,D
47.995416,-120.567084,045,027,3037,1882,2026-08-01,1849,L8,high,D
47.995147,-120.567097,045,027,3037,1883,2026-08-01,1849,L8,high,D
48.016442,-120.565693,045,027,3038,1804,2026-08-01,1849,L8,high,D
48.016173,-120.565705,045,027,3038,1805,2026-08-01,1849,L8,high,D
48.015903,-120.565718,045,027,3038,1806,2026-08-01,1849,L8,high,D
48.015633,-120.565731,045,027,3038,1807,2026-08-01,1849,L8,high,D
48.015364,-120.565743,045,027,3038,1808,2026-08-01,1849,L8,high,D
48.015094,-120.565756,045,027,3038,1809,2026-08-01,1849,L8,high,D
48.014824,-120.565769,045,027,3038,1810,2026-08-01,1849,L8,high,D
48.014555,-120.565781,045,027,3038,1811,2026-08-01,1849,L8,high,D
48.014285,-120.565794,045,027,3038,1812,2026-08-01,1849,L8,high,D
48.014015,-120.565807,045,027,3038,1813,2026-08-01,1849,L8,high,D
48.013746,-120.56582,045,027,3038,1814,2026-08-01,1849,L8,high,D
48.013476,-120.565832,045,027,3038,1815,2026-08-01,1849,L8,high,D
48.013206,-120.565845,045,027,3038,1816,2026-08-01,1849,L8,high,D
48.012937,-120.565858,045,027,3038,1817,2026-08-01,1849,L8,high,D
48.012667,-120.56587,045,027,3038,1818,2026-08-01,1849,L8,high,D
48.012397,-120.565883,045,027,3038,1819,2026-08-01,1849,L8,high,D
48.012128,-120.565896,045,027,3038,1820,2026-08-01,1849,L8,high,D
48.011858,-120.565908,045,027,3038,1821,2026-08-01,1849,L8,high,D
48.011588,-120.565921,045,027,3038,1822,2026-08-01,1849,L8,high,D
48.011319,-120.565934,045,027,3038,1823,2026-08-01,1849,L8,high,D
48.011049,-120.565947,045,027,3038,1824,2026-08-01,1849,L8,high,D
48.010779,-120.565959,045,027,3038,1825,2026-08-01,1849,L8,high,D
48.01051,-120.565972,045,027,3038,1826,2026-08-01,1849,L8,high,D
48.01024,-120.565985,045,027,3038,1827,2026-08-01,1849,L8,high,D
48.00997,-120.565997,045,027,3038,1828,2026-08-01,1849,L8,high,D
48.009701,-120.56601,045,027,3038,1829,2026-08-01,1849,L8,high,D
48.009431,-120.566023,045,027,3038,1830,2026-08-01,1849,L8,high,D
48.009161,-120.566035,045,027,3038,1831,2026-08-01,1849,L8,high,D
48.008892,-120.566048,045,027,3038,1832,2026-08-01,1849,L8,high,D
48.008622,-120.566061,045,027,3038,1833,2026-08-01,1849,L8,high,D
48.008352,-120.566074,045,027,3038,1834,2026-08-01,1849,L8,high,D
48.008083,-120.566086,045,027,3038,1835,2026-08-01,1849,L8,high,D
48.007813,-120.566099,045,027,3038,1836,2026-08-01,1849,L8,high,D
48.007543,-120.566112,045,027,3038,1837,2026-08-01,1849,L8,high,D
48.007274,-120.566124,045,027,3038,1838,2026-08-01,1849,L8,high,D
48.007004,-120.566137,045,027,3038,1839,2026-08-01,1849,L8,high,D
48.006734,-120.56615,045,027,3038,1840,2026-08-01,1849,L8,high,D
48.006465,-120.566162,045,027,3038,1841,2026-08-01,1849,L8,high,D
48.006195,-120.566175,045,027,3038,1842,2026-08-01,1849,L8,high,D
48.005925,-120.566188,045,027,3038,1843,2026-08-01,1849,L8,high,D
48.005655,-120.5662,045,027,3038,1844,2026-08-01,1849,L8,high,D
48.005386,-120.566213,045,027,3038,1845,2026-08-01,1849,L8,high,D
48.005116,-120.566226,045,027,3038,1846,2026-08-01,1849,L8,high,D
48.004577,-120.566251,045,027,3038,1848,2026-08-01,1849,L8,high,D
48.004307,-120.566264,045,027,3038,1849,2026-08-01,1849,L8,high,D
48.004037,-120.566277,045,027,3038,1850,2026-08-01,1849,L8,high,D
48.003768,-120.566289,045,027,3038,1851,2026-08-01,1849,L8,high,D
48.003498,-120.566302,045,027,3038,1852,2026-08-01,1849,L8,high,D
48.003228,-120.566315,045,027,3038,1853,2026-08-01,1849,L8,high,D
48.002959,-120.566327,045,027,3038,1854,2026-08-01,1849,L8,high,D
48.002689,-120.56634,045,027,3038,1855,2026-08-01,1849,L8,high,D
48.002419,-120.566353,045,027,3038,1856,2026-08-01,1849,L8,high,D
48.00215,-120.566365,045,027,3038,1857,2026-08-01,1849,L8,high,D
48.00188,-120.566378,045,027,3038,1858,2026-08-01,1849,L8,high,D
48.00161,-120.566391,045,027,3038,1859,2026-08-01,1849,L8,high,D
48.001341,-120.566404,045,027,3038,1860,2026-08-01,1849,L8,high,D
48.001071,-120.566416,045,027,3038,1861,2026-08-01,1849,L8,high,D
48.000801,-120.566429,045,027,3038,1862,2026-08-01,1849,L8,high,D
48.000532,-120.566442,045,027,3038,1863,2026-08-01,1849,L8,high,D
48.000262,-120.566454,045,027,3038,1864,2026-08-01,1849,L8,high,D
47.999992,-120.566467,045,027,3038,1865,2026-08-01,1849,L8,high,D
47.999723,-120.56648,045,027,3038,1866,2026-08-01,1849,L8,high,D
47.999453,-120.566492,045,027,3038,1867,2026-08-01,1849,L8,high,D
47.999183,-120.566505,045,027,3038,1868,2026-08-01,1849,L8,high,D
47.998914,-120.566518,045,027,3038,1869,2026-08-01,1849,L8,high,D
47.998644,-120.56653,045,027,3038,1870,2026-08-01,1849,L8,high,D
47.998374,-120.566543,045,027,3038,1871,2026-08-01,1849,L8,high,D
47.998105,-120.566556,045,027,3038,1872,2026-08-01,1849,L8,high,D
47.997835,-120.566569,045,027,3038,1873,2026-08-01,1849,L8,high,D
47.997565,-120.566581,045,027,3038,1874,2026-08-01,1849,L8,high,D
47.997296,-120.566594,045,027,3038,1875,2026-08-01,1849,L8,high,D
47.997026,-120.566607,045,027,3038,1876,2026-08-01,1849,L8,high,D
47.996756,-120.566619,045,027,3038,1877,2026-08-01,1849,L8,high,D
47.996487,-120.566632,045,027,3038,1878,2026-08-01,1849,L8,high,D
47.996217,-120.566645,045,027,3038,1879,2026-08-01,1849,L8,high,D
47.995947,-120.566657,045,027,3038,1880,2026-08-01,1849,L8,high,D
47.995678,-120.56667,045,027,3038,1881,2026-08-01,1849,L8,high,D
47.995408,-120.566683,045,027,3038,1882,2026-08-01,1849,L8,high,D
48.016164,-120.565303,045,027,3039,1805,2026-08-01,1849,L8,high,D
48.015894,-120.565316,045,027,3039,1806,2026-08-01,1849,L8,high,D
48.015625,-120.565329,045,027,3039,1807,2026-08-01,1849,L8,high,D
48.015355,-120.565341,045,027,3039,1808,2026-08-01,1849,L8,high,D
48.015085,-120.565354,045,027,3039,1809,2026-08-01,1849,L8,high,D
48.014816,-120.565367,045,027,3039,1810,2026-08-01,1849,L8,high,D
48.014546,-120.56538,045,027,3039,1811,2026-08-01,1849,L8,high,D
48.014276,-120.565392,045,027,3039,1812,2026-08-01,1849,L8,high,D
48.014007,-120.565405,045,027,3039,1813,2026-08-01,1849,L8,high,D
48.013737,-120.565418,045,027,3039,1814,2026-08-01,1849,L8,high,D
48.013467,-120.56543,045,027,3039,1815,2026-08-01,1849,L8,high,D
48.013198,-120.565443,045,027,3039,1816,2026-08-01,1849,L8,high,D
48.012928,-120.565456,045,027,3039,1817,2026-08-01,1849,L8,high,D
48.012658,-120.565468,045,027,3039,1818,2026-08-01,1849,L8,high,D
48.012389,-120.565481,045,027,3039,1819,2026-08-01,1849,L8,high,D
48.012119,-120.565494,045,027,3039,1820,2026-08-01,1849,L8,high,D
48.011849,-120.565507,045,027,3039,1821,2026-08-01,1849,L8,high,D
48.01158,-120.565519,045,027,3039,1822,2026-08-01,1849,L8,high,D
48.01131,-120.565532,045,027,3039,1823,2026-08-01,1849,L8,high,D
48.01104,-120.565545,045,027,3039,1824,2026-08-01,1849,L8,high,D
48.010771,-120.565557,045,027,3039,1825,2026-08-01,1849,L8,high,D
48.010501,-120.56557,045,027,3039,1826,2026-08-01,1849,L8,high,D
48.010231,-120.565583,045,027,3039,1827,2026-08-01,1849,L8,high,D
48.009962,-120.565595,045,027,3039,1828,2026-08-01,1849,L8,high,D
48.009692,-120.565608,045,027,3039,1829,2026-08-01,1849,L8,high,D
48.009422,-120.565621,045,027,3039,1830,2026-08-01,1849,L8,high,D
48.009153,-120.565634,045,027,3039,1831,2026-08-01,1849,L8,high,D
48.008883,-120.565646,045,027,3039,1832,2026-08-01,1849,L8,high,D
48.008613,-120.565659,045,027,3039,1833,2026-08-01,1849,L8,high,D
48.008344,-120.565672,045,027,3039,1834,2026-08-01,1849,L8,high,D
48.008074,-120.565684,045,027,3039,1835,2026-08-01,1849,L8,high,D
48.007804,-120.565697,045,027,3039,1836,2026-08-01,1849,L8,high,D
48.007535,-120.56571,045,027,3039,1837,2026-08-01,1849,L8,high,D
48.007265,-120.565722,045,027,3039,1838,2026-08-01,1849,L8,high,D
48.006995,-120.565735,045,027,3039,1839,2026-08-01,1849,L8,high,D
48.006726,-120.565748,045,027,3039,1840,2026-08-01,1849,L8,high,D
48.006456,-120.565761,045,027,3039,1841,2026-08-01,1849,L8,high,D
48.006186,-120.565773,045,027,3039,1842,2026-08-01,1849,L8,high,D
48.005917,-120.565786,045,027,3039,1843,2026-08-01,1849,L8,high,D
48.005647,-120.565799,045,027,3039,1844,2026-08-01,1849,L8,high,D
48.005377,-120.565811,045,027,3039,1845,2026-08-01,1849,L8,high,D
48.005108,-120.565824,045,027,3039,1846,2026-08-01,1849,L8,high,D
48.004838,-120.565837,045,027,3039,1847,2026-08-01,1849,L8,high,D
48.004568,-120.565849,045,027,3039,1848,2026-08-01,1849,L8,high,D
48.004299,-120.565862,045,027,3039,1849,2026-08-01,1849,L8,high,D
48.004029,-120.565875,045,027,3039,1850,2026-08-01,1849,L8,high,D
48.003759,-120.565887,045,027,3039,1851,2026-08-01,1849,L8,high,D
48.00349,-120.5659,045,027,3039,1852,2026-08-01,1849,L8,high,D
48.00322,-120.565913,045,027,3039,1853,2026-08-01,1849,L8,high,D
48.00295,-120.565926,045,027,3039,1854,2026-08-01,1849,L8,high,D
48.002681,-120.565938,045,027,3039,1855,2026-08-01,1849,L8,high,D
48.002411,-120.565951,045,027,3039,1856,2026-08-01,1849,L8,high,D
48.002141,-120.565964,045,027,3039,1857,2026-08-01,1849,L8,high,D
48.001872,-120.565976,045,027,3039,1858,2026-08-01,1849,L8,high,D
48.001602,-120.565989,045,027,3039,1859,2026-08-01,1849,L8,high,D
48.001332,-120.566002,045,027,3039,1860,2026-08-01,1849,L8,high,D
48.001063,-120.566014,045,027,3039,1861,2026-08-01,1849,L8,high,D
48.000793,-120.566027,045,027,3039,1862,2026-08-01,1849,L8,high,D
48.000523,-120.56604,045,027,3039,1863,2026-08-01,1849,L8,high,D
48.000254,-120.566052,045,027,3039,1864,2026-08-01,1849,L8,high,D
47.999984,-120.566065,045,027,3039,1865,2026-08-01,1849,L8,high,D
47.999714,-120.566078,045,027,3039,1866,2026-08-01,1849,L8,high,D
47.999445,-120.566091,045,027,3039,1867,2026-08-01,1849,L8,high,D
47.999175,-120.566103,045,027,3039,1868,2026-08-01,1849,L8,high,D
47.998905,-120.566116,045,027,3039,1869,2026-08-01,1849,L8,high,D
47.998636,-120.566129,045,027,3039,1870,2026-08-01,1849,L8,high,D
47.998366,-120.566141,045,027,3039,1871,2026-08-01,1849,L8,high,D
47.998096,-120.566154,045,027,3039,1872,2026-08-01,1849,L8,high,D
47.997826,-120.566167,045,027,3039,1873,2026-08-01,1849,L8,high,D
47.997557,-120.566179,045,027,3039,1874,2026-08-01,1849,L8,high,D
47.997287,-120.566192,045,027,3039,1875,2026-08-01,1849,L8,high,D
47.997017,-120.566205,045,027,3039,1876,2026-08-01,1849,L8,high,D
47.996748,-120.566217,045,027,3039,1877,2026-08-01,1849,L8,high,D
47.996478,-120.56623,045,027,3039,1878,2026-08-01,1849,L8,high,D
47.996208,-120.566243,045,027,3039,1879,2026-08-01,1849,L8,high,D
47.995939,-120.566256,045,027,3039,1880,2026-08-01,1849,L8,high,D
48.016156,-120.564901,045,027,3040,1805,2026-08-01,1849,L8,high,D
48.015886,-120.564914,045,027,3040,1806,2026-08-01,1849,L8,high,D
48.015616,-120.564927,045,027,3040,1807,2026-08-01,1849,L8,high,D
48.015347,-120.564939,045,027,3040,1808,2026-08-01,1849,L8,high,D
48.015077,-120.564952,045,027,3040,1809,2026-08-01,1849,L8,high,D
48.014807,-120.564965,045,027,3040,1810,2026-08-01,1849,L8,high,D
48.014538,-120.564978,045,027,3040,1811,2026-08-01,1849,L8,high,D
48.014268,-120.56499,045,027,3040,1812,2026-08-01,1849,L8,high,D
48.013998,-120.565003,045,027,3040,1813,2026-08-01,1849,L8,high,D
48.013729,-120.565016,045,027,3040,1814,2026-08-01,1849,L8,high,D
48.013459,-120.565028,045,027,3040,1815,2026-08-01,1849,L8,high,D
48.013189,-120.565041,045,027,3040,1816,2026-08-01,1849,L8,high,D
48.01292,-120.565054,045,027,3040,1817,2026-08-01,1849,L8,high,D
48.01265,-120.565067,045,027,3040,1818,2026-08-01,1849,L8,high,D
48.01238,-120.565079,045,027,3040,1819,2026-08-01,1849,L8,high,D
48.012111,-120.565092,045,027,3040,1820,2026-08-01,1849,L8,high,D
48.011841,-120.565105,045,027,3040,1821,2026-08-01,1849,L8,high,D
48.011571,-120.565117,045,027,3040,1822,2026-08-01,1849,L8,high,D
48.011302,-120.56513,045,027,3040,1823,2026-08-01,1849,L8,high,D
48.011032,-120.565143,045,027,3040,1824,2026-08-01,1849,L8,high,D
48.010762,-120.565155,045,027,3040,1825,2026-08-01,1849,L8,high,D
48.010493,-120.565168,045,027,3040,1826,2026-08-01,1849,L8,high,D
48.010223,-120.565181,045,027,3040,1827,2026-08-01,1849,L8,high,D
48.009953,-120.565194,045,027,3040,1828,2026-08-01,1849,L8,high,D
48.009684,-120.565206,045,027,3040,1829,2026-08-01,1849,L8,high,D
48.009414,-120.565219,045,027,3040,1830,2026-08-01,1849,L8,high,D
48.009144,-120.565232,045,027,3040,1831,2026-08-01,1849,L8,high,D
48.008875,-120.565244,045,027,3040,1832,2026-08-01,1849,L8,high,D
48.008605,-120.565257,045,027,3040,1833,2026-08-01,1849,L8,high,D
48.008335,-120.56527,045,027,3040,1834,2026-08-01,1849,L8,high,D
48.008065,-120.565282,045,027,3040,1835,2026-08-01,1849,L8,high,D
48.007796,-120.565295,045,027,3040,1836,2026-08-01,1849,L8,high,D
48.007526,-120.565308,045,027,3040,1837,2026-08-01,1849,L8,high,D
48.007256,-120.565321,045,027,3040,1838,2026-08-01,1849,L8,high,D
48.006987,-120.565333,045,027,3040,1839,2026-08-01,1849,L8,high,D
48.006717,-120.565346,045,027,3040,1840,2026-08-01,1849,L8,high,D
48.006447,-120.565359,045,027,3040,1841,2026-08-01,1849,L8,high,D
48.006178,-120.565371,045,027,3040,1842,2026-08-01,1849,L8,high,D
48.005908,-120.565384,045,027,3040,1843,2026-08-01,1849,L8,high,D
48.005638,-120.565397,045,027,3040,1844,2026-08-01,1849,L8,high,D
48.005369,-120.565409,045,027,3040,1845,2026-08-01,1849,L8,high,D
48.005099,-120.565422,045,027,3040,1846,2026-08-01,1849,L8,high,D
48.004829,-120.565435,045,027,3040,1847,2026-08-01,1849,L8,high,D
48.00456,-120.565448,045,027,3040,1848,2026-08-01,1849,L8,high,D
48.00429,-120.56546,045,027,3040,1849,2026-08-01,1849,L8,high,D
48.00402,-120.565473,045,027,3040,1850,2026-08-01,1849,L8,high,D
48.003751,-120.565486,045,027,3040,1851,2026-08-01,1849,L8,high,D
48.003481,-120.565498,045,027,3040,1852,2026-08-01,1849,L8,high,D
48.003211,-120.565511,045,027,3040,1853,2026-08-01,1849,L8,high,D
48.002942,-120.565524,045,027,3040,1854,2026-08-01,1849,L8,high,D
48.002672,-120.565536,045,027,3040,1855,2026-08-01,1849,L8,high,D
48.002402,-120.565549,045,027,3040,1856,2026-08-01,1849,L8,high,D
48.002133,-120.565562,045,027,3040,1857,2026-08-01,1849,L8,high,D
48.001863,-120.565575,045,027,3040,1858,2026-08-01,1849,L8,high,D
48.001593,-120.565587,045,027,3040,1859,2026-08-01,1849,L8,high,D
48.001324,-120.5656,045,027,3040,1860,2026-08-01,1849,L8,high,D
48.001054,-120.565613,045,027,3040,1861,2026-08-01,1849,L8,high,D
48.000784,-120.565625,045,027,3040,1862,2026-08-01,1849,L8,high,D
48.000515,-120.565638,045,027,3040,1863,2026-08-01,1849,L8,high,D
48.000245,-120.565651,045,027,3040,1864,2026-08-01,1849,L8,high,D
47.999975,-120.565663,045,027,3040,1865,2026-08-01,1849,L8,high,D
47.999706,-120.565676,045,027,3040,1866,2026-08-01,1849,L8,high,D
47.999436,-120.565689,045,027,3040,1867,2026-08-01,1849,L8,high,D
47.999166,-120.565701,045,027,3040,1868,2026-08-01,1849,L8,high,D
47.998897,-120.565714,045,027,3040,1869,2026-08-01,1849,L8,high,D
47.998627,-120.565727,045,027,3040,1870,2026-08-01,1849,L8,high,D
47.998357,-120.56574,045,027,3040,1871,2026-08-01,1849,L8,high,D
47.998088,-120.565752,045,027,3040,1872,2026-08-01,1849,L8,high,D
47.997818,-120.565765,045,027,3040,1873,2026-08-01,1849,L8,high,D
47.997548,-120.565778,045,027,3040,1874,2026-08-01,1849,L8,high,D
47.997279,-120.56579,045,027,3040,1875,2026-08-01,1849,L8,high,D
47.997009,-120.565803,045,027,3040,1876,2026-08-01,1849,L8,high,D
47.996739,-120.565816,045,027,3040,1877,2026-08-01,1849,L8,high,D
47.99647,-120.565828,045,027,3040,1878,2026-08-01,1849,L8,high,D
47.992694,-120.566006,045,027,3040,1892,2026-08-01,1849,L8,high,D
48.016147,-120.564499,045,027,3041,1805,2026-08-01,1849,L8,high,D
48.015877,-120.564512,045,027,3041,1806,2026-08-01,1849,L8,high,D
48.015608,-120.564525,045,027,3041,1807,2026-08-01,1849,L8,high,D
48.015338,-120.564538,045,027,3041,1808,2026-08-01,1849,L8,high,D
48.015068,-120.56455,045,027,3041,1809,2026-08-01,1849,L8,high,D
48.014799,-120.564563,045,027,3041,1810,2026-08-01,1849,L8,high,D
48.014529,-120.564576,045,027,3041,1811,2026-08-01,1849,L8,high,D
48.014259,-120.564588,045,027,3041,1812,2026-08-01,1849,L8,high,D
48.01399,-120.564601,045,027,3041,1813,2026-08-01,1849,L8,high,D
48.01372,-120.564614,045,027,3041,1814,2026-08-01,1849,L8,high,D
48.01345,-120.564627,045,027,3041,1815,2026-08-01,1849,L8,high,D
48.013181,-120.564639,045,027,3041,1816,2026-08-01,1849,L8,high,D
48.012911,-120.564652,045,027,3041,1817,2026-08-01,1849,L8,high,D
48.012641,-120.564665,045,027,3041,1818,2026-08-01,1849,L8,high,D
48.012372,-120.564677,045,027,3041,1819,2026-08-01,1849,L8,high,D
48.012102,-120.56469,045,027,3041,1820,2026-08-01,1849,L8,high,D
48.011832,-120.564703,045,027,3041,1821,2026-08-01,1849,L8,high,D
48.011563,-120.564715,045,027,3041,1822,2026-08-01,1849,L8,high,D
48.011293,-120.564728,045,027,3041,1823,2026-08-01,1849,L8,high,D
48.011023,-120.564741,045,027,3041,1824,2026-08-01,1849,L8,high,D
48.010754,-120.564754,045,027,3041,1825,2026-08-01,1849,L8,high,D
48.010484,-120.564766,045,027,3041,1826,2026-08-01,1849,L8,high,D
48.010214,-120.564779,045,027,3041,1827,2026-08-01,1849,L8,high,D
48.009945,-120.564792,045,027,3041,1828,2026-08-01,1849,L8,high,D
48.009675,-120.564804,045,027,3041,1829,2026-08-01,1849,L8,high,D
